,movieId,title,directors,writers,stars,year,certificate,length (min),Storyline,languages,Oscars,genres,popularity,Rating
294,338,Virtuosity ,['brett_leonard'],['eric_bernt'],"['denzel_washington', 'russell_crowe', 'kelly_lynch']",1995,R,106,"When a virtual reality simulation created using the personalities of multiple serial killers manages to escape into the real world, an ex-cop is tasked with stopping its reign of terror.",['English'],,"['Action', 'Sci-Fi', 'Thriller']",popular,Low_rated
295,341,Double Happiness ,['mina_shum'],['mina_shum'],"['sandra_oh', 'stephen_chang', 'claudette_carracedo']",1994,PG-13,87,"East clashes with West and generations collide as a young Chinese woman struggles to appease her old-fashioned father, and at the same time pursue her modern dreams.","['English ', ' Cantonese']",,['Drama'],unpopular,High_rated
296,340,The War,['jon_avnet'],['kathy_mcworter'],"['elijah_wood', 'kevin_costner', 'mare_winningham']",1994,PG-13,126,A Vietnam veteran helps his kids battle over a tree house while recovering from his traumatic war experience.,['English'],,"['Adventure', 'Drama', 'War']",unpopular,High_rated
297,345,"The Adventures of Priscilla, Queen of the Desert",['stephan_elliott'],['stephan_elliott'],"['hugo_weaving', 'guy_pearce', 'terence_stamp']",1994,R,104,Two drag performers and a transgender woman travel across the desert to perform their unique style of cabaret.,"['English ', ' Filipino']",Won,"['Comedy', 'Drama']",popular,High_rated
298,347,Bitter Moon ,['roman_polanski'],"['pascal_bruckner', 'roman_polanski', 'gérard_brach']","['hugh_grant', 'kristin_scott_thomas', 'emmanuelle_seigner']",1992,R,139,"After hearing stories of her, a passenger on a cruise ship develops an irresistible infatuation with an eccentric paraplegic's wife.","['English ', ' French']",,"['Drama', 'Film-Noir', 'Romance']",popular,High_rated
299,342,Muriel's Wedding ,['p.j._hogan'],['p.j._hogan'],"['toni_collette', 'rachel_griffiths', 'bill_hunter']",1994,R,106,"A young social outcast in Australia steals money from her parents to finance a vacation where she hopes to find happiness, and perhaps love.",['English'],,['Comedy'],popular,High_rated
300,344,Ace Ventura: Pet Detective ,['tom_shadyac'],"['jack_bernstein', 'tom_shadyac', 'jim_carrey']","['jim_carrey', 'courteney_cox', 'sean_young']",1994,PG-13,86,A goofy detective specializing in animals goes in search of the missing mascot of the Miami Dolphins.,['English'],,['Comedy'],popular,High_rated
301,343,The Baby-Sitters Club,['melanie_mayron'],"['ann_m._martin', 'dalene_young']","['schuyler_fisk', 'bre_blair', 'rachael_leigh_cook']",1995,PG,94,Seven junior-high-school girls organize a daycare camp for children while at the same time experiencing classic adolescent growing pains.,"['English ', ' Swiss German']",,['Children'],unpopular,Low_rated
302,349,Clear and Present Danger ,['phillip_noyce'],"['tom_clancy', 'donald_e._stewart', 'steven_zaillian']","['harrison_ford', 'willem_dafoe', 'anne_archer']",1994,PG-13,141,CIA Analyst Jack Ryan is drawn into an illegal war fought by the US government against a Colombian drug cartel.,"['English ', ' Spanish']",Nominated,"['Action', 'Crime', 'Drama', 'Thriller']",popular,High_rated
303,350,The Client,['joel_schumacher'],"['john_grisham', 'akiva_goldsman', 'robert_getchell']","['susan_sarandon', 'tommy_lee_jones', 'brad_renfro']",1994,PG-13,119,A young boy who witnessed the suicide of a mafia lawyer hires an attorney to protect him when the District Attorney tries to use him to take down a mob family.,['English'],Nominated,"['Drama', 'Mystery', 'Thriller']",popular,High_rated
304,348,Bullets Over Broadway ,['woody_allen'],"['woody_allen', 'douglas_mcgrath']","['john_cusack', 'dianne_wiest', 'jennifer_tilly']",1994,R,98,"In New York in 1928, a struggling playwright is forced to cast a mobster's talentless girlfriend in his latest drama in order to get it produced.",['English'],Won,['Comedy'],popular,High_rated
305,346,Backbeat ,['iain_softley'],"['iain_softley', 'michael_thomas', 'stephen_ward']","['stephen_dorff', 'sheryl_lee', 'ian_hart']",1994,R,100,"A dramatization of the Hamburg, Germany phase of The Beatles' early history.","['English ', ' German ', ' French ', ' Russian']",,"['Drama', 'Musical']",unpopular,Low_rated
306,351,"Corrina, Corrina ",['jessie_nelson'],['jessie_nelson'],"['ray_liotta', 'whoopi_goldberg', 'tina_majorino']",1994,PG,115,"In 1959, a widower hires a kindly housekeeper/nanny to care for his seven-year-old daughter.",['English'],,"['Comedy', 'Drama', 'Romance']",unpopular,Low_rated
307,357,Four Weddings and a Funeral ,['mike_newell'],['richard_curtis'],"['hugh_grant', 'andie_macdowell', 'james_fleet']",1994,R,117,"Over the course of five social occasions, a committed bachelor must consider the notion that he may have discovered love.","['English ', ' British Sign Language']",Nominated,"['Comedy', 'Romance']",popular,High_rated
308,353,The Crow,['alex_proyas'],"[""james_o'barr"", 'david_j._schow', 'john_shirley']","['brandon_lee', 'michael_wincott', 'rochelle_davis']",1994,R,102,A man brutally murdered comes back to life as an undead avenger of his and his fiancée's murder.,['English'],,"['Action', 'Crime', 'Fantasy', 'Thriller']",popular,High_rated
309,355,The Flintstones,['brian_levant'],"['tom_s._parker', 'jim_jennewein', 'steven_e._de_souza']","['john_goodman', 'rick_moranis', ""rosie_o'donnell""]",1994,PG,91,"In a parallel modern-day Stone Age world, a working-class family, the Flintstones, are set up for an executive job. But they learn that money can't buy happiness.",['English'],,"['Children', 'Comedy', 'Fantasy']",popular,Low_rated
310,352,Crooklyn ,['spike_lee'],"['joie_lee', 'spike_lee', 'cinqué_lee']","['alfre_woodard', 'delroy_lindo', 'david_patrick_kelly']",1994,PG-13,115,"Spike Lee's vibrant semi-autobiographical portrait of a school teacher, her stubborn jazz musician husband and their five kids living in Brooklyn in 1973.","['English ', ' Italian ', ' Spanish']",,"['Comedy', 'Drama']",unpopular,High_rated
311,358,Higher Learning ,['john_singleton'],['john_singleton'],"['omar_epps', 'kristy_swanson', 'michael_rapaport']",1995,R,128,"People from all different walks of life, encounter racial tension, rape, responsibility, and the meaning of an education on a university campus.",['English'],,['Drama'],unpopular,Low_rated
312,359,I Like It Like That ,['darnell_martin'],['darnell_martin'],"['luna_lauren_velez', 'jon_seda', 'tomas_melly']",1994,R,104,Money issues and misunderstandings divide a couple who struggle to raise their children in the Bronx.,['English'],,"['Comedy', 'Drama', 'Romance']",unpopular,High_rated
313,354,Cobb ,['ron_shelton'],"['al_stump', 'ron_shelton']","['tommy_lee_jones', 'robert_wuhl', 'lolita_davidovich']",1994,R,128,A reporter hired to write the 'official' biography of Ty Cobb discovers just how dark the baseball legend's real story is.,['English'],,['Drama'],unpopular,Low_rated
314,361,It Could Happen to You ,['andrew_bergman'],['jane_anderson'],"['nicolas_cage', 'bridget_fonda', 'rosie_perez']",1994,PG,101,A police officer promises to share his lottery ticket with a waitress in lieu of a tip.,"['English ', ' Spanish']",,"['Comedy', 'Drama', 'Romance']",popular,Low_rated
315,360,I Love Trouble ,['charles_shyer'],"['nancy_meyers', 'charles_shyer']","['nick_nolte', 'julia_roberts', 'saul_rubinek']",1994,PG,123,Peter Brackett and Sabrina Peterson are two competing Chicago newspaper reporters who join forces to unravel the mystery behind a train derailment.,['English'],,"['Action', 'Comedy']",unpopular,Low_rated
316,364,The Lion King,"['roger_allers', 'rob_minkoff']","['irene_mecchi', 'jonathan_roberts', 'linda_woolverton']","['matthew_broderick', 'jeremy_irons', 'james_earl_jones']",1994,G,88,"Lion prince Simba and his father are targeted by his bitter uncle, who wants to ascend the throne himself.","['English ', ' Swahili ', ' Xhosa ', ' Zulu']",Won,"['Adventure', 'Animation', 'Children', 'Drama', 'Musical', 'IMAX']",popular,High_rated
317,366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) ",['wes_craven'],['wes_craven'],"['heather_langenkamp', 'robert_englund', 'jf_davis']",1994,R,112,A demonic force has chosen Freddy Krueger as its portal to the real world. Can Heather Langenkamp play the part of Nancy one last time and trap the evil trying to enter our world?,['English'],,"['Drama', 'Horror', 'Mystery', 'Thriller']",popular,Low_rated
318,369,Mrs. Parker and the Vicious Circle ,['alan_rudolph'],"['alan_rudolph', 'randy_sue_coburn']","['jennifer_jason_leigh', 'campbell_scott', 'matthew_broderick']",1994,R,125,"Dorothy Parker remembers the heyday of the Algonquin Round Table, a circle of friends whose barbed wit, like hers, was fueled by alcohol and flirted with despair.",['English'],,['Drama'],unpopular,Low_rated
319,368,Maverick ,['richard_donner'],"['roy_huggins', 'william_goldman']","['mel_gibson', 'jodie_foster', 'james_garner']",1994,PG,127,"Bret Maverick, needing money for a poker tournament, faces various comic mishaps and challenges, including a charming woman thief.",['English'],Nominated,"['Adventure', 'Comedy', 'Western']",popular,High_rated
320,367,The Mask,['chuck_russell'],"['michael_fallon', 'mark_verheiden', 'mike_werb']","['jim_carrey', 'cameron_diaz', 'peter_riegert']",1994,PG-13,101,Bank clerk Stanley Ipkiss is transformed into a manic superhero when he wears a mysterious mask.,"['English ', ' Swedish']",Nominated,"['Action', 'Comedy', 'Crime', 'Fantasy']",popular,High_rated
321,370,Naked Gun 33 1/3: The Final Insult ,['peter_segal'],"['pat_proft', 'david_zucker', 'robert_locash']","['leslie_nielsen', 'priscilla_presley', 'george_kennedy']",1994,PG-13,83,Frank Drebin comes out of retirement to help Police Squad infiltrate a gang of terrorists planning to detonate a bomb at the Academy Awards.,['English'],,"['Action', 'Comedy']",popular,Low_rated
322,363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) ",['ray_müller'],['ray_müller'],"['leni_riefenstahl', 'marlene_dietrich', 'arnold_fanck']",1993,,183,"A documentary about the life and work of Leni Riefenstahl, a German film director most notorious for making the most effective propaganda films for the Nazis.","['German ', ' English']",,['Documentary'],unpopular,High_rated
323,356,Forrest Gump ,['robert_zemeckis'],"['winston_groom', 'eric_roth']","['tom_hanks', 'robin_wright', 'gary_sinise']",1994,PG-13,142,"The history of the United States from the 1950s to the '70s unfolds from the perspective of an Alabama man with an IQ of 75, who yearns to be reunited with his childhood sweetheart.",['English'],Won,"['Comedy', 'Drama', 'Romance', 'War']",popular,High_rated
324,371,The Paper,['ron_howard'],"['david_koepp', 'stephen_koepp']","['michael_keaton', 'glenn_close', 'robert_duvall']",1994,R,112,"New York City tabloid editor Henry's faced with tough decisions while he faces several serious life challenges, and a tempting job offer.",['English'],Nominated,"['Comedy', 'Drama']",unpopular,High_rated
325,362,The Jungle Book,['stephen_sommers'],"['rudyard_kipling', 'ron_yanover', 'mark_geldman']","['jason_scott_lee', 'cary_elwes', 'lena_headey']",1994,PG,111,"Rudyard Kipling's classic tale of Mowgli, the orphaned jungle boy raised by wild animals, and how he becomes king of the jungle.",['English'],,"['Adventure', 'Children', 'Romance']",unpopular,Low_rated
326,365,Little Buddha ,['bernardo_bertolucci'],"['bernardo_bertolucci', 'rudy_wurlitzer', 'mark_peploe']","['keanu_reeves', 'bridget_fonda', 'ruocheng_ying']",1993,PG,123,"After the death of Lama Dorje, Tibetan Buddhist monks find three children - one American and two Nepalese - who may be the rebirth of their great teacher.",['English'],,['Drama'],unpopular,Low_rated
327,372,Reality Bites ,['ben_stiller'],['helen_childress'],"['winona_ryder', 'ethan_hawke', 'janeane_garofalo']",1994,PG-13,99,"A documentary filmmaker and her fellow Generation X graduates face life after college, looking for work and love in Houston.",['English'],,"['Comedy', 'Drama', 'Romance']",popular,Low_rated
328,377,Speed ,['jan_de_bont'],['graham_yost'],"['keanu_reeves', 'dennis_hopper', 'sandra_bullock']",1994,R,116,A young police officer must prevent a bomb exploding aboard a city bus by keeping its speed above 50 mph.,['English'],Won,"['Action', 'Romance', 'Thriller']",popular,High_rated
329,376,The River Wild,['curtis_hanson'],"[""denis_o'neill""]","['meryl_streep', 'kevin_bacon', 'david_strathairn']",1994,PG-13,111,Rafting expert Gail takes on a pair of armed killers while navigating a spectacularly violent river.,"['English ', ' American Sign Language']",,"['Action', 'Thriller']",popular,Low_rated
330,380,True Lies ,['james_cameron'],"['james_cameron', 'claude_zidi', 'simon_michaël']","['arnold_schwarzenegger', 'jamie_lee_curtis', 'tom_arnold']",1994,R,141,"A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair with a used-car salesman while terrorists smu... Read all","['English ', ' French ', ' Arabic ', ' German']",Nominated,"['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller']",popular,High_rated
331,374,Richie Rich ,['donald_petrie'],"['neil_tolkin', 'tom_s._parker', 'jim_jennewein']","['macaulay_culkin', 'edward_herrmann', 'john_larroquette']",1994,PG,95,"A rich young boy finds his family the target of an inside job, and must use his cunning to save them.","['English ', ' Latin']",,"['Children', 'Comedy']",popular,Low_rated
332,379,Timecop ,['peter_hyams'],"['mark_verheiden', 'mike_richardson']","['jean-claude_van_damme', 'mia_sara', 'ron_silver']",1994,R,99,"Max Walker, an officer for a security agency that regulates time travel, must fend for his life against a shady politician who's intent on changing the past to control the future.",['English'],,"['Action', 'Sci-Fi', 'Thriller']",popular,Low_rated
333,381,When a Man Loves a Woman ,['luis_mandoki'],"['ron_bass', 'al_franken']","['meg_ryan', 'andy_garcia', 'ellen_burstyn']",1994,R,126,The seemingly perfect relationship between a man and his wife is tested as a result of her alcoholism.,"['English ', ' Vietnamese']",,"['Drama', 'Romance']",unpopular,Low_rated
334,373,Red Rock West ,['john_dahl'],"['john_dahl', 'rick_dahl']","['nicolas_cage', 'dennis_hopper', 'lara_flynn_boyle']",1993,R,98,"Upon arriving to a small town, a drifter is mistaken for a hitman, but when the real hitman arrives, complications ensue.",['English'],,['Thriller'],popular,High_rated
335,378,Speechless ,['ron_underwood'],['robert_king'],"['michael_keaton', 'geena_davis', 'christopher_reeve']",1994,PG-13,99,Two political speechwriters fall in love before they find out they are working for candidates on opposite sides.,"['English ', ' Spanish']",,"['Comedy', 'Romance']",unpopular,Low_rated
